"#property","areaCode","areaNumber","confidential","confidentialInformation","totalArea","cityCode","cityName","townName","50SquareMetersOrLess","75SquareMetersOrLess","150SquareMetersOrLess","500SquareMetersOrLess","1500SquareMetersOrLess","1500SquareMetersOrMore","unknown","averageArea","number","verificationOfAccounts"
"120","37201072100","3",,,"164232.91","37201","高松市","上福岡町","26314.02","28463.51","39293.96","29375.14","33180.48","7605.8","0","93.74024543","1752","164232.91"
"121","372010730","2",,,"10401.54","37201","高松市","峰山町","963.65","2303.66","5052.63","2081.6","0","0","0","80.01184615","130","10401.54"
"122","372010740","2",,,"19713.48","37201","高松市","室町","2670.38","5444.78","8343.91","3254.41","0","0","0","73.28431227","269","19713.48"
"123","372010750","2",,,"23258.37","37201","高松市","室新町","3101.49","4666.52","6825.58","3332.48","639.52","4692.78","0","89.80065637","259","23258.37"
"124","372010760","2",,,"48428.22","37201","高松市","東ハゼ町","3711.05","6634.79","12374.6","19175.37","6532.41","0","0","112.6237674","430","48428.22"
"125","372010770","2",,,"83191.17","37201","高松市","西ハゼ町","4670.1","9643.46","18109.75","14991.99","7954.35","27821.52","0","145.6938179","571","83191.17"
"126","372010780","2",,,"59929.43","37201","高松市","紙町","6781.38","14856.33","20076.4","12755.89","5459.43","0","0","83.35108484","719","59929.43"
"127","372010790","2",,,"69118.93","37201","高松市","松並町","7790.18","12240.16","26012.11","12067.57","8566.24","2442.67","0","89.88157347","769","69118.93"
"128","372010800","2",,,"48232.16","37201","高松市","西春日町","5548.54","10422.75","23883.85","8377.02","0","0","0","77.66853462","621","48232.16"
"129","372010810","2",,,"177749.57","37201","高松市","勅使町","10449.32","14735.85","51546.95","51984.48","36088.91","12944.06","0","134.4550454","1322","177749.57"
"130","372010820","2",,,"107216.87","37201","高松市","田村町","11746.98","14814.58","33367.84","38867.79","5249.66","3170.02","0","96.59177477","1110","107216.87"
"131","372010830","2",,,"141673.14","37201","高松市","上天神町","5250.2","7812.97","24287.51","31204.39","12740.11","60377.96","0","207.1244737","684","141673.14"
"132","372010840","2",,,"159614.08","37201","高松市","三条町","17739.03","33578.06","43298.52","32000.16","11898.13","21100.18","0","95.69189448","1668","159614.08"
"133","37201085000","3",,,"38236.42","37201","高松市","今里町","3194.09","5625.05","13789.6","11332.35","2326.22","1969.11","0","103.3416757","370","38236.42"
"134","37201085001","3",,,"59519.28","37201","高松市","今里町１丁目","5956.86","9697.5","20167.33","18592.23","1443.48","3661.88","0","96.62220779","616","59519.28"
"135","37201085002","3",,,"39714.58","37201","高松市","今里町２丁目","3442.74","8896.77","13285.32","12823.09","1266.66","0","0","91.50824885","434","39714.58"
"136","372010860","2",,,"173016.38","37201","高松市","松縄町","15611.34","31088.93","57953.33","57575.66","7863.95","2923.17","0","97.36431064","1777","173016.38"
"137","372010870","2",,,"337975.07","37201","高松市","伏石町","26072.61","56266.63","104852.47","102247.33","27292.03","21244","0","106.2146669","3182","337975.07"
"138","372010880","2",,,"215792.71","37201","高松市","太田下町","21111.51","45793.83","69324.82","73139.99","6422.56","0","0","90.21434365","2392","215792.71"
"139","372010890","2",,,"196812.97","37201","高松市","太田上町","18443.74","50164.48","76859.43","41947.4","9397.92","0","0","83.78585355","2349","196812.97"
"140","37201090001","3",,,"94250.73","37201","高松市","木太町１区","7955.29","15859.02","32061.75","31617.6","3568.71","3188.36","0","101.236015","931","94250.73"
"141","37201090002","3",,,"149328.6","37201","高松市","木太町２区","25154.21","32924.54","46601.86","34969.12","3998.88","5679.99","0","79.30355815","1883","149328.6"
"142","37201090003","3",,,"62718.93","37201","高松市","木太町３区","9880.02","12363.96","18807.32","15808.76","5858.87","0","0","84.64093117","741","62718.93"
"143","37201090004","3",,,"71360.47","37201","高松市","木太町４区","3234.84","9971.07","15451.11","28581.43","12371.52","1750.5","0","125.193807","570","71360.47"
